table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),,,
".Caddo Parish, Louisiana","228,934","226,386",-1.11
".Calcasieu Parish, Louisiana","202,288","203,761",0.73
".Caldwell Parish, Louisiana","9,493","9,389",-1.10
".Cameron Parish, Louisiana","4,896","4,768",-2.61
".Catahoula Parish, Louisiana","8,604","8,414",-2.21
".Claiborne Parish, Louisiana","13,849","13,670",-1.29
".Concordia Parish, Louisiana","18,026","17,688",-1.88
".De Soto Parish, Louisiana","26,856","27,114",0.96
".East Baton Rouge Parish, Louisiana","450,091","448,467",-0.36
".East Carroll Parish, Louisiana","6,939","6,829",-1.59
".East Feliciana Parish, Louisiana","19,208","19,229",0.11
".Evangeline Parish, Louisiana","32,033","31,754",-0.87
".Franklin Parish, Louisiana","19,358","19,285",-0.38
".Grant Parish, Louisiana","22,040","21,911",-0.59
".Iberia Parish, Louisiana","68,320","67,659",-0.97
".Iberville Parish, Louisiana","29,613","29,617",0.01
".Jackson Parish, Louisiana","14,816","14,746",-0.47
".Jefferson Parish, Louisiana","426,030","421,777",-1.00
".Jefferson Davis Parish, Louisiana","31,929","31,553",-1.18
".Lafayette Parish, Louisiana","247,714","249,750",0.82
".Lafourche Parish, Louisiana","95,751","95,056",-0.73
".LaSalle Parish, Louisiana","14,821","14,800",-0.14
".Lincoln Parish, Louisiana","47,980","47,962",-0.04
".Livingston Parish, Louisiana","148,056","150,145",1.41
".Madison Parish, Louisiana","9,480","9,246",-2.47
".Morehouse Parish, Louisiana","24,414","23,955",-1.88
".Natchitoches Parish, Louisiana","36,648","36,291",-0.97
".Orleans Parish, Louisiana","369,917","364,136",-1.56
".Ouachita Parish, Louisiana","157,704","157,568",-0.09
".Plaquemines Parish, Louisiana","22,618","22,386",-1.03
".Pointe Coupee Parish, Louisiana","20,212","20,000",-1.05
".Rapides Parish, Louisiana","127,028","126,260",-0.60
".Red River Parish, Louisiana","7,465","7,356",-1.46
".Richland Parish, Louisiana","19,784","19,712",-0.36
".Sabine Parish, Louisiana","21,974","21,906",-0.31
".St. Bernard Parish, Louisiana","44,419","44,463",0.10
".St. Charles Parish, Louisiana","51,058","50,620",-0.86
".St. Helena Parish, Louisiana","10,789","10,774",-0.14
".St. James Parish, Louisiana","19,388","19,191",-1.02
".St. John the Baptist Parish, Louisiana","39,955","39,592",-0.91
".St. Landry Parish, Louisiana","81,679","81,464",-0.26
".St. Martin Parish, Louisiana","51,249","51,057",-0.37
".St. Mary Parish, Louisiana","47,819","47,055",-1.60
".St. Tammany Parish, Louisiana","273,237","275,583",0.86
".Tangipahoa Parish, Louisiana","136,799","138,064",0.92
".Tensas Parish, Louisiana","3,814","3,764",-1.31
".Terrebonne Parish, Louisiana","104,632","103,616",-0.97
".Union Parish, Louisiana","20,729","20,650",-0.38
".Vermilion Parish, Louisiana","56,953","56,992",0.07
".Vernon Parish, Louisiana","46,870","46,250",-1.32
".Washington Parish, Louisiana","44,991","44,865",-0.28
".Webster Parish, Louisiana","35,527","35,238",-0.81
".West Baton Rouge Parish, Louisiana","28,034","28,266",0.83
".West Carroll Parish, Louisiana","9,481","9,323",-1.67
".West Feliciana Parish, Louisiana","15,396","15,371",-0.16
".Winn Parish, Louisiana","13,251","13,216",-0.26
".Androscoggin County, Maine","113,225","113,765",0.48
".Aroostook County, Maine","67,322","67,351",0.04
".Cumberland County, Maine","308,837","310,230",0.45
".Franklin County, Maine","30,595","30,828",0.76
".Hancock County, Maine","56,549","56,526",-0.04
".Kennebec County, Maine","126,535","127,259",0.57
".Knox County, Maine","41,179","40,977",-0.49
".Lincoln County, Maine","36,285","36,507",0.61
".Oxford County, Maine","59,458","59,905",0.75
".Penobscot County, Maine","154,728","155,312",0.38
".Piscataquis County, Maine","17,403","17,486",0.48
".Sagadahoc County, Maine","37,372","37,513",0.38
".Somerset County, Maine","51,118","51,302",0.36
".Waldo County, Maine","40,255","40,620",0.91
".Washington County, Maine","31,527","31,555",0.09
".York County, Maine","216,950","218,586",0.75
".Allegany County, Maryland","67,266","67,273",0.01
".Anne Arundel County, Maryland","593,347","594,582",0.21
".Baltimore County, Maryland","845,986","844,703",-0.15
".Calvert County, Maryland","94,559","94,728",0.18
".Caroline County, Maryland","33,427","33,593",0.50
".Carroll County, Maryland","175,472","176,639",0.67
".Cecil County, Maryland","104,870","105,672",0.76
".Charles County, Maryland","170,111","171,973",1.09
".Dorchester County, Maryland","32,583","32,879",0.91
".Frederick County, Maryland","287,540","293,391",2.03
".Garrett County, Maryland","28,588","28,423",-0.58
".Harford County, Maryland","263,815","264,644",0.31
".Howard County, Maryland","335,366","336,001",0.19
".Kent County, Maryland","19,295","19,303",0.04
".Montgomery County, Maryland","1,053,067","1,058,474",0.51
".Prince George's County, Maryland","946,980","947,430",0.05
".Queen Anne's County, Maryland","51,720","52,508",1.52
".St. Mary's County, Maryland","114,783","115,281",0.43
".Somerset County, Maryland","24,608","24,910",1.23
".Talbot County, Maryland","37,814","37,823",0.02
".Washington County, Maryland","155,257","155,813",0.36
".Wicomico County, Maryland","104,486","104,800",0.30
".Worcester County, Maryland","53,934","54,171",0.44
".Baltimore city, Maryland","569,107","565,239",-0.68
".Barnstable County, Massachusetts","232,078","231,735",-0.15
".Berkshire County, Massachusetts","127,547","126,818",-0.57
".Bristol County, Massachusetts","579,744","581,841",0.36
".Dukes County, Massachusetts","20,962","20,819",-0.68
".Essex County, Massachusetts","806,499","810,089",0.45
".Franklin County, Massachusetts","70,995","70,836",-0.22
".Hampden County, Massachusetts","460,758","460,291",-0.10
".Hampshire County, Massachusetts","162,518","162,502",-0.01
".Middlesex County, Massachusetts","1,616,794","1,623,952",0.44
".Nantucket County, Massachusetts","14,443","14,444",0.01
".Norfolk County, Massachusetts","725,469","727,473",0.28
".Plymouth County, Massachusetts","533,248","535,308",0.39
".Suffolk County, Massachusetts","768,812","768,425",-0.05
".Worcester County, Massachusetts","862,873","866,866",0.46
".Alcona County, Michigan","10,397","10,489",0.88
".Alger County, Michigan","8,773","8,757",-0.18
".Allegan County, Michigan","121,290","121,939",0.54
".Alpena County, Michigan","28,833","28,904",0.25
".Antrim County, Michigan","24,265","24,409",0.59
".Arenac County, Michigan","15,123","15,145",0.15
".Baraga County, Michigan","8,283","8,310",0.33
".Barry County, Michigan","63,402","63,808",0.64
".Bay County, Michigan","102,638","102,500",-0.13
".Benzie County, Michigan","18,327","18,441",0.62
".Berrien County, Michigan","152,835","152,261",-0.38
".Branch County, Michigan","44,502","45,215",1.60
".Calhoun County, Michigan","133,424","133,366",-0.04
".Cass County, Michigan","51,477","51,642",0.32
".Charlevoix County, Michigan","26,173","26,159",-0.05
".Cheboygan County, Michigan","25,964","26,048",0.32
".Chippewa County, Michigan","36,207","36,264",0.16
".Clare County, Michigan","31,307","31,316",0.03
".Clinton County, Michigan","79,652","79,720",0.09
".Crawford County, Michigan","13,434","13,538",0.77
".Delta County, Michigan","36,781","36,790",0.02
".Dickinson County, Michigan","25,943","25,982",0.15
".Eaton County, Michigan","108,854","108,820",-0.03
".Emmet County, Michigan","34,215","34,123",-0.27
".Genesee County, Michigan","401,923","401,522",-0.10
".Gladwin County, Michigan","25,621","25,853",0.91
".Gogebic County, Michigan","14,377","14,224",-1.06
".Grand Traverse County, Michigan","96,298","96,421",0.13
".Gratiot County, Michigan","41,104","41,368",0.64
".Hillsdale County, Michigan","45,735","45,587",-0.32
".Houghton County, Michigan","37,160","37,599",1.18
".Huron County, Michigan","31,145","30,927",-0.70
".Ingham County, Michigan","283,477","284,637",0.41
".Ionia County, Michigan","66,836","66,262",-0.86
".Iosco County, Michigan","25,473","25,373",-0.39
".Iron County, Michigan","11,705","11,740",0.30
".Isabella County, Michigan","64,366","64,118",-0.39
".Jackson County, Michigan","159,758","159,424",-0.21
".Kalamazoo County, Michigan","260,892","262,215",0.51
".Kalkaska County, Michigan","18,244","18,490",1.35
".Kent County, Michigan","658,920","661,354",0.37
".Keweenaw County, Michigan","2,155","2,172",0.79
".Lake County, Michigan","12,651","12,734",0.66
".Lapeer County, Michigan","88,632","88,977",0.39
".Leelanau County, Michigan","22,883","23,019",0.59
".Lenawee County, Michigan","98,280","97,520",-0.77
".Livingston County, Michigan","196,134","196,757",0.32
".Luce County, Michigan","6,274","6,435",2.57
".Mackinac County, Michigan","10,962","10,851",-1.01
".Macomb County, Michigan","874,235","875,101",0.10
".Manistee County, Michigan","25,365","25,562",0.78
".Marquette County, Michigan","66,548","66,999",0.68
".Mason County, Michigan","29,318","29,159",-0.54
".Mecosta County, Michigan","40,782","41,099",0.78
".Menominee County, Michigan","23,225","22,945",-1.21
".Midland County, Michigan","83,762","84,039",0.33
".Missaukee County, Michigan","15,232","15,311",0.52
".Monroe County, Michigan","155,235","155,045",-0.12
".Montcalm County, Michigan","67,209","68,154",1.41
".Montmorency County, Michigan","9,557","9,678",1.27
".Muskegon County, Michigan","175,539","176,564",0.58
".Newaygo County, Michigan","50,728","51,108",0.75
".Oakland County, Michigan","1,271,025","1,270,426",-0.05
".Oceana County, Michigan","26,920","26,981",0.23
".Ogemaw County, Michigan","20,919","20,990",0.34
".Ontonagon County, Michigan","5,921","5,906",-0.25
".Osceola County, Michigan","23,279","23,330",0.22
".Oscoda County, Michigan","8,391","8,545",1.84
".Otsego County, Michigan","25,561","25,747",0.73
".Ottawa County, Michigan","300,918","303,372",0.82
".Presque Isle County, Michigan","13,343","13,285",-0.43
".Roscommon County, Michigan","23,682","23,863",0.76
".Saginaw County, Michigan","188,373","187,782",-0.31
".St. Clair County, Michigan","159,668","159,874",0.13
".St. Joseph County, Michigan","60,778","60,878",0.16
".Sanilac County, Michigan","40,482","40,368",-0.28
".Schoolcraft County, Michigan","8,174","8,149",-0.31
".Shiawassee County, Michigan","67,967","68,025",0.09
".Tuscola County, Michigan","52,908","52,826",-0.15
".Van Buren County, Michigan","75,669","75,798",0.17
".Washtenaw County, Michigan","366,504","365,536",-0.26
".Wayne County, Michigan","1,758,942","1,751,169",-0.44
".Wexford County, Michigan","34,018","34,122",0.31
".Aitkin County, Minnesota","16,142","16,102",-0.25
".Anoka County, Minnesota","369,108","372,441",0.90
".Becker County, Minnesota","35,363","35,283",-0.23
".Beltrami County, Minnesota","46,511","46,718",0.45
".Benton County, Minnesota","41,509","41,600",0.22
".Big Stone County, Minnesota","5,149","5,105",-0.85
".Blue Earth County, Minnesota","69,603","70,006",0.58
".Brown County, Minnesota","25,762","25,628",-0.52
".Carlton County, Minnesota","36,544","36,825",0.77
".Carver County, Minnesota","110,120","111,057",0.85
".Cass County, Minnesota","31,308","31,446",0.44
".Chippewa County, Minnesota","12,269","12,172",-0.79
".Chisago County, Minnesota","57,898","58,535",1.10
".Clay County, Minnesota","65,860","66,258",0.60
".Clearwater County, Minnesota","8,638","8,644",0.07
".Cook County, Minnesota","5,721","5,639",-1.43
".Cottonwood County, Minnesota","11,382","11,319",-0.55
".Crow Wing County, Minnesota","67,884","68,304",0.62
".Dakota County, Minnesota","443,272","447,440",0.94
".Dodge County, Minnesota","20,992","21,088",0.46
".Douglas County, Minnesota","39,684","39,953",0.68
".Faribault County, Minnesota","13,930","13,873",-0.41
".Fillmore County, Minnesota","21,454","21,522",0.32
".Freeborn County, Minnesota","30,683","30,515",-0.55
".Goodhue County, Minnesota","48,041","48,035",-0.01
".Grant County, Minnesota","6,121","6,139",0.29
".Hennepin County, Minnesota","1,257,066","1,258,713",0.13
".Houston County, Minnesota","18,727","18,582",-0.77
".Hubbard County, Minnesota","21,963","22,132",0.77
".Isanti County, Minnesota","42,711","43,182",1.10
".Itasca County, Minnesota","45,194","45,365",0.38
".Jackson County, Minnesota","9,898","9,919",0.21
".Kanabec County, Minnesota","16,449","16,602",0.93
".Kandiyohi County, Minnesota","43,771","43,813",0.10
".Kittson County, Minnesota","4,086","4,060",-0.64
".Koochiching County, Minnesota","11,848","11,751",-0.82
".Lac qui Parle County, Minnesota","6,656","6,630",-0.39
".Lake County, Minnesota","10,912","10,855",-0.52
".Lake of the Woods County, Minnesota","3,886","3,778",-2.78
".Le Sueur County, Minnesota","29,124","29,255",0.45
".Lincoln County, Minnesota","5,576","5,521",-0.99
".Lyon County, Minnesota","25,433","25,427",-0.02
".McLeod County, Minnesota","36,734","36,785",0.14
".Mahnomen County, Minnesota","5,339","5,280",-1.11
".Marshall County, Minnesota","8,889","8,810",-0.89
".Martin County, Minnesota","19,656","19,657",0.01
".Meeker County, Minnesota","23,526","23,490",-0.15
".Mille Lacs County, Minnesota","27,295","27,427",0.48
".Morrison County, Minnesota","34,237","34,250",0.04
".Mower County, Minnesota","40,050","40,058",0.02
".Murray County, Minnesota","8,040","8,049",0.11
".Nicollet County, Minnesota","34,343","34,242",-0.29
".Nobles County, Minnesota","21,958","21,727",-1.05
".Norman County, Minnesota","6,371","6,329",-0.66
".Olmsted County, Minnesota","164,036","164,784",0.46
".Otter Tail County, Minnesota","60,544","60,626",0.14
".Pennington County, Minnesota","13,816","13,714",-0.74
".Pine County, Minnesota","29,533","30,197",2.25
".Pipestone County, Minnesota","9,327","9,245",-0.88
".Polk County, Minnesota","30,725","30,412",-1.02
".Pope County, Minnesota","11,420","11,400",-0.18
".Ramsey County, Minnesota","537,303","536,075",-0.23
".Red Lake County, Minnesota","3,881","3,911",0.77
".Redwood County, Minnesota","15,358","15,288",-0.46
".Renville County, Minnesota","14,473","14,348",-0.86
".Rice County, Minnesota","67,523","67,948",0.63
".Rock County, Minnesota","9,554","9,551",-0.03
".Roseau County, Minnesota","15,334","15,252",-0.53
".St. Louis County, Minnesota","199,558","200,514",0.48
".Scott County, Minnesota","154,423","155,814",0.90
".Sherburne County, Minnesota","100,540","102,206",1.66
".Sibley County, Minnesota","14,928","15,084",1.05
".Stearns County, Minnesota","160,242","160,977",0.46
".Steele County, Minnesota","37,429","37,421",-0.02
".Stevens County, Minnesota","9,615","9,728",1.18
".Swift County, Minnesota","9,771","9,719",-0.53
".Todd County, Minnesota","25,533","25,667",0.52
".Traverse County, Minnesota","3,242","3,136",-3.27
".Wabasha County, Minnesota","21,652","21,683",0.14
".Wadena County, Minnesota","14,236","14,241",0.04
".Waseca County, Minnesota","18,914","18,981",0.35
".Washington County, Minnesota","276,169","278,936",1.00
".Watonwan County, Minnesota","11,106","11,077",-0.26
".Wilkin County, Minnesota","6,358","6,306",-0.82
".Winona County, Minnesota","49,469","49,721",0.51
".Wright County, Minnesota","148,118","151,150",2.05
".Yellow Medicine County, Minnesota","9,484","9,467",-0.18
".Adams County, Mississippi","28,517","28,746",0.80
".Alcorn County, Mississippi","34,147","34,135",-0.04
".Amite County, Mississippi","12,559","12,442",-0.93
".Attala County, Mississippi","17,530","17,359",-0.98
".Benton County, Mississippi","7,556","7,438",-1.56
".Bolivar County, Mississippi","29,461","28,968",-1.67
".Calhoun County, Mississippi","12,846","12,685",-1.25
".Carroll County, Mississippi","9,736","9,535",-2.06
".Chickasaw County, Mississippi","16,863","16,866",0.02
".Choctaw County, Mississippi","8,095","8,088",-0.09
".Claiborne County, Mississippi","8,775","8,617",-1.80
".Clarke County, Mississippi","15,203","15,228",0.16
".Clay County, Mississippi","18,311","18,206",-0.57
".Coahoma County, Mississippi","20,235","20,077",-0.78
".Copiah County, Mississippi","27,712","27,664",-0.17
".Covington County, Mississippi","18,142","18,059",-0.46
".DeSoto County, Mississippi","191,144","193,247",1.10
".Forrest County, Mississippi","77,976","78,208",0.30
".Franklin County, Mississippi","7,611","7,610",-0.01
".George County, Mississippi","25,199","25,619",1.67
".Greene County, Mississippi","13,566","13,601",0.26
".Grenada County, Mississippi","21,134","21,065",-0.33
".Hancock County, Mississippi","46,007","46,159",0.33
".Harrison County, Mississippi","210,443","210,612",0.08
".Hinds County, Mississippi","217,555","214,870",-1.23
".Holmes County, Mississippi","16,111","15,777",-2.07
".Humphreys County, Mississippi","7,354","7,216",-1.88
".Issaquena County, Mississippi","1,262","1,256",-0.48
".Itawamba County, Mississippi","23,971","24,093",0.51
".Jackson County, Mississippi","144,963","146,389",0.98
".Jasper County, Mississippi","16,077","16,013",-0.40
".Jefferson County, Mississippi","7,067","6,941",-1.78
".Jefferson Davis County, Mississippi","11,079","10,969",-0.99
".Jones County, Mississippi","66,440","66,250",-0.29
".Kemper County, Mississippi","8,670","8,584",-0.99
".Lafayette County, Mississippi","57,730","58,467",1.28
".Lamar County, Mississippi","65,746","66,217",0.72
".Lauderdale County, Mississippi","71,142","70,527",-0.86
".Lawrence County, Mississippi","11,761","11,741",-0.17
".Leake County, Mississippi","21,203","21,258",0.26
".Lee County, Mississippi","82,824","82,799",-0.03
".Leflore County, Mississippi","26,664","26,378",-1.07
".Lincoln County, Mississippi","34,764","34,702",-0.18
".Lowndes County, Mississippi","57,671","57,283",-0.67
".Madison County, Mississippi","111,271","112,511",1.11
".Marion County, Mississippi","24,166","24,224",0.24
".Marshall County, Mississippi","33,905","34,123",0.64
".Monroe County, Mississippi","33,568","33,609",0.12
".Montgomery County, Mississippi","9,563","9,600",0.39
".Neshoba County, Mississippi","28,804","28,789",-0.05
".Newton County, Mississippi","21,023","21,019",-0.02
".Noxubee County, Mississippi","10,000","9,914",-0.86
".Oktibbeha County, Mississippi","51,384","51,203",-0.35
".Panola County, Mississippi","32,592","32,669",0.24
".Pearl River County, Mississippi","57,183","57,978",1.39
".Perry County, Mississippi","11,398","11,315",-0.73
".Pike County, Mississippi","39,687","39,394",-0.74
".Pontotoc County, Mississippi","31,367","31,535",0.54
".Prentiss County, Mississippi","24,891","25,135",0.98
".Quitman County, Mississippi","5,674","5,546",-2.26
".Rankin County, Mississippi","158,978","160,417",0.91
".Scott County, Mississippi","27,560","27,507",-0.19
".Sharkey County, Mississippi","3,462","3,336",-3.64
".Simpson County, Mississippi","25,623","25,715",0.36
".Smith County, Mississippi","14,082","14,099",0.12
".Stone County, Mississippi","18,641","18,756",0.62
".Sunflower County, Mississippi","24,837","24,468",-1.49
".Tallahatchie County, Mississippi","12,067","11,837",-1.91
".Tate County, Mississippi","28,259","28,261",0.01
".Tippah County, Mississippi","21,438","21,287",-0.70
".Tishomingo County, Mississippi","18,621","18,507",-0.61
".Tunica County, Mississippi","9,407","9,234",-1.84
".Union County, Mississippi","28,132","28,284",0.54
".Walthall County, Mississippi","13,824","13,863",0.28
".Warren County, Mississippi","42,635","42,298",-0.79
".Washington County, Mississippi","42,524","41,946",-1.36
".Wayne County, Mississippi","19,583","19,703",0.61
".Webster County, Mississippi","9,944","9,988",0.44
".Wilkinson County, Mississippi","8,203","8,058",-1.77
".Winston County, Mississippi","17,504","17,416",-0.50
".Yalobusha County, Mississippi","12,413","12,386",-0.22
".Yazoo County, Mississippi","25,893","25,796",-0.37
".Adair County, Missouri","25,151","25,122",-0.12
".Andrew County, Missouri","18,016","18,127",0.62
".Atchison County, Missouri","5,161","5,107",-1.05
".Audrain County, Missouri","24,482","24,394",-0.36
".Barry County, Missouri","34,944","35,265",0.92
".Barton County, Missouri","11,695","11,731",0.31
".Bates County, Missouri","16,170","16,242",0.45
".Benton County, Missouri","20,233","20,552",1.58
".Bollinger County, Missouri","10,531","10,544",0.12
".Boone County, Missouri","187,721","189,463",0.93
".Buchanan County, Missouri","82,891","82,956",0.08
".Butler County, Missouri","42,166","41,948",-0.52
".Caldwell County, Missouri","8,939","8,955",0.18
".Callaway County, Missouri","44,723","44,731",0.02
".Camden County, Missouri","43,760","44,044",0.65
".Cape Girardeau County, Missouri","82,931","82,984",0.06
".Carroll County, Missouri","8,420","8,391",-0.34
".Carter County, Missouri","5,254","5,303",0.93
".Cass County, Missouri","110,357","111,732",1.25
".Cedar County, Missouri","14,601","14,672",0.49
".Chariton County, Missouri","7,395","7,399",0.05
".Christian County, Missouri","93,122","94,422",1.40
".Clark County, Missouri","6,715","6,641",-1.10
".Clay County, Missouri","256,930","259,772",1.11
".Clinton County, Missouri","21,303","21,548",1.15
".Cole County, Missouri","76,956","77,278",0.42
".Cooper County, Missouri","16,763","16,947",1.10
".Crawford County, Missouri","22,659","22,719",0.26
".Dade County, Missouri","7,665","7,716",0.67
".Dallas County, Missouri","17,587","17,768",1.03
".Daviess County, Missouri","8,457","8,551",1.11
".DeKalb County, Missouri","11,310","9,899",-12.48
".Dent County, Missouri","14,488","14,647",1.10
".Douglas County, Missouri","11,981","12,228",2.06
".Dunklin County, Missouri","27,411","27,032",-1.38
".Franklin County, Missouri","105,793","106,404",0.58
".Gasconade County, Missouri","14,772","14,705",-0.45
".Gentry County, Missouri","6,274","6,287",0.21
".Greene County, Missouri","303,197","304,611",0.47
".Grundy County, Missouri","9,844","9,815",-0.29
".Harrison County, Missouri","8,217","8,220",0.04
".Henry County, Missouri","22,421","22,485",0.29
".Hickory County, Missouri","8,575","8,718",1.67
".Holt County, Missouri","4,254","4,248",-0.14
".Howard County, Missouri","10,179","10,101",-0.77
".Howell County, Missouri","40,623","40,735",0.28
".Iron County, Missouri","9,413","9,440",0.29
".Jackson County, Missouri","716,218","718,560",0.33
".Jasper County, Missouri","124,016","125,056",0.84
".Jefferson County, Missouri","229,220","231,230",0.88
".Johnson County, Missouri","54,449","54,962",0.94
".Knox County, Missouri","3,777","3,723",-1.43
".Laclede County, Missouri","36,345","36,680",0.92
".Lafayette County, Missouri","32,967","33,196",0.69
".Lawrence County, Missouri","38,689","38,872",0.47
".Lewis County, Missouri","9,886","9,818",-0.69
".Lincoln County, Missouri","63,182","64,699",2.40
".Linn County, Missouri","11,826","11,791",-0.30
".Livingston County, Missouri","14,335","14,557",1.55
".McDonald County, Missouri","23,593","23,903",1.31
".Macon County, Missouri","15,076","15,161",0.56
".Madison County, Missouri","12,757","12,698",-0.46
".Maries County, Missouri","8,432","8,430",-0.02
".Marion County, Missouri","28,489","28,336",-0.54
".Mercer County, Missouri","3,466","3,469",0.09
".Miller County, Missouri","25,403","25,590",0.74
".Mississippi County, Missouri","11,665","11,822",1.35
".Moniteau County, Missouri","15,260","15,256",-0.03
".Monroe County, Missouri","8,635","8,698",0.73
".Montgomery County, Missouri","11,479","11,459",-0.17
".Morgan County, Missouri","21,786","21,970",0.84
".New Madrid County, Missouri","15,710","15,424",-1.82
".Newton County, Missouri","60,096","60,677",0.97
".Nodaway County, Missouri","20,715","20,695",-0.10
".Oregon County, Missouri","8,703","8,720",0.20
".Osage County, Missouri","13,398","13,468",0.52
".Ozark County, Missouri","8,954","8,970",0.18
".Pemiscot County, Missouri","14,865","14,613",-1.70
".Perry County, Missouri","18,878","18,950",0.38
".Pettis County, Missouri","43,397","43,530",0.31
".Phelps County, Missouri","45,273","45,284",0.02
".Pike County, Missouri","17,644","17,935",1.65
".Platte County, Missouri","110,570","111,940",1.24
".Polk County, Missouri","32,659","32,780",0.37
".Pulaski County, Missouri","53,810","53,812",0.00
".Putnam County, Missouri","4,662","4,638",-0.51
".Ralls County, Missouri","10,410","10,489",0.76
".Randolph County, Missouri","24,626","24,109",-2.10
".Ray County, Missouri","23,121","23,182",0.26
".Reynolds County, Missouri","5,996","5,950",-0.77
".Ripley County, Missouri","10,714","10,806",0.86
".St. Charles County, Missouri","413,798","416,659",0.69
".St. Clair County, Missouri","9,595","9,752",1.64
".Ste. Genevieve County, Missouri","18,613","18,642",0.16
".St. Francois County, Missouri","66,906","67,058",0.23
".St. Louis County, Missouri","990,791","987,059",-0.38
".Saline County, Missouri","23,003","23,049",0.20
".Schuyler County, Missouri","4,000","4,053",1.33
".Scotland County, Missouri","4,647","4,676",0.62
".Scott County, Missouri","37,868","37,889",0.06
".Shannon County, Missouri","7,216","7,238",0.30
".Shelby County, Missouri","5,996","5,931",-1.08
".Stoddard County, Missouri","28,390","28,397",0.02
".Stone County, Missouri","32,134","32,658",1.63
".Sullivan County, Missouri","5,816","5,797",-0.33
".Taney County, Missouri","56,749","56,775",0.05
".Texas County, Missouri","25,304","25,619",1.24
".Vernon County, Missouri","19,599","19,710",0.57
".Warren County, Missouri","37,290","37,806",1.38
".Washington County, Missouri","23,392","23,534",0.61
".Wayne County, Missouri","10,817","10,811",-0.06
".Webster County, Missouri","40,366","41,472",2.74
".Worth County, Missouri","1,940","1,907",-1.70
".Wright County, Missouri","19,143","19,403",1.36
".St. Louis city, Missouri","286,193","281,754",-1.55
".Beaverhead County, Montana","9,747","9,885",1.42
".Big Horn County, Montana","12,826","12,751",-0.58
".Blaine County, Montana","6,972","6,899",-1.05
".Broadwater County, Montana","7,771","8,032",3.36
".Carbon County, Montana","11,236","11,419",1.63
".Carter County, Montana","1,403","1,418",1.07
".Cascade County, Montana","85,001","84,900",-0.12
".Chouteau County, Montana","5,908","5,847",-1.03
".Custer County, Montana","12,000","11,985",-0.13
".Daniels County, Montana","1,645","1,633",-0.73
".Dawson County, Montana","8,807","8,810",0.03
".Deer Lodge County, Montana","9,544","9,673",1.35
".Fallon County, Montana","3,050","2,994",-1.84
".Fergus County, Montana","11,672","11,772",0.86
".Flathead County, Montana","111,885","113,679",1.60
".Gallatin County, Montana","124,938","126,409",1.18
".Garfield County, Montana","1,218","1,211",-0.57
".Glacier County, Montana","13,650","13,609",-0.30
".Golden Valley County, Montana",826,835,1.09
".Granite County, Montana","3,497","3,595",2.80
".Hill County, Montana","16,118","16,276",0.98
".Jefferson County, Montana","12,831","13,048",1.69
".Judith Basin County, Montana","2,079","2,093",0.67
".Lake County, Montana","32,853","33,338",1.48
".Lewis and Clark County, Montana","73,784","75,011",1.66
".Liberty County, Montana","1,974","1,974",0.00
".Lincoln County, Montana","21,510","21,895",1.79
".McCone County, Montana","1,711","1,676",-2.05
".Madison County, Montana","9,252","9,521",2.91
".Meagher County, Montana","2,026","2,071",2.22
".Mineral County, Montana","5,020","5,090",1.39
".Missoula County, Montana","121,011","121,849",0.69
".Musselshell County, Montana","5,169","5,308",2.69
".Park County, Montana","17,753","17,903",0.84
".Petroleum County, Montana",521,554,6.33
".Phillips County, Montana","4,228","4,249",0.50
".Pondera County, Montana","6,092","6,125",0.54
".Powder River County, Montana","1,732","1,743",0.64
".Powell County, Montana","7,078","7,133",0.78
".Prairie County, Montana","1,108","1,112",0.36
".Ravalli County, Montana","47,177","47,738",1.19
".Richland County, Montana","11,230","11,173",-0.51
".Roosevelt County, Montana","10,537","10,319",-2.07
".Rosebud County, Montana","8,152","8,160",0.10
".Sanders County, Montana","13,384","13,684",2.24
".Sheridan County, Montana","3,555","3,498",-1.60
".Silver Bow County, Montana","35,947","36,360",1.15
".Stillwater County, Montana","9,169","9,173",0.04
".Sweet Grass County, Montana","3,727","3,763",0.97
".Teton County, Montana","6,346","6,430",1.32
".Toole County, Montana","5,077","5,133",1.10
".Treasure County, Montana",754,772,2.39
".Valley County, Montana","7,542","7,474",-0.90
".Wheatland County, Montana","2,038","2,057",0.93
".Wibaux County, Montana",927,910,-1.83
".Yellowstone County, Montana","169,870","170,843",0.57
".Adams County, Nebraska","30,947","30,899",-0.16
".Antelope County, Nebraska","6,305","6,302",-0.05
".Arthur County, Nebraska",425,412,-3.06
".Banner County, Nebraska",657,674,2.59
".Blaine County, Nebraska",452,436,-3.54
".Boone County, Nebraska","5,366","5,310",-1.04
".Box Butte County, Nebraska","10,683","10,692",0.08
".Boyd County, Nebraska","1,730","1,725",-0.29
".Brown County, Nebraska","2,883","2,853",-1.04
".Buffalo County, Nebraska","50,532","50,697",0.33
".Burt County, Nebraska","6,770","6,727",-0.64
".Butler County, Nebraska","8,443","8,459",0.19
".Cass County, Nebraska","27,152","27,446",1.08
".Cedar County, Nebraska","8,366","8,262",-1.24
".Chase County, Nebraska","3,754","3,724",-0.80
".Cherry County, Nebraska","5,485","5,492",0.13
".Cheyenne County, Nebraska","9,526","9,541",0.16
".Clay County, Nebraska","6,049","6,116",1.11
".Colfax County, Nebraska","10,453","10,566",1.08
