state_abv,county,family,housing_yearly,food_yearly,transportation_yearly,healthcare_yearly,misc_yearly,childcare_yearly,taxes_yearly,total_yearly,median_family_income,num_counties_in_st,st_cost_rank,st_med_aff_rank,st_income_rank
KS,Kingman County,2p3c,"$13,440","$13,920","$22,728","$18,324","$9,684","$11,592","$10,896","$100,584"," 67,202 ",105.0,87.0,47.0,69.0
KS,Kingman County,2p4c,"$13,440","$17,040","$23,460","$21,108","$10,788","$11,592","$13,512","$110,928"," 67,202 ",105.0,87.0,47.0,69.0
KS,Kiowa County,1p0c,"$7,008","$3,756","$14,904","$6,252","$3,816",$0,"$6,852","$42,576"," 59,384 ",105.0,51.0,50.0,55.0
KS,Kiowa County,1p1c,"$9,456","$5,532","$18,324","$9,792","$5,304","$5,028","$7,644","$61,092"," 59,384 ",105.0,51.0,50.0,55.0
KS,Kiowa County,1p2c,"$9,456","$8,100","$21,048","$13,332","$6,216","$10,044","$9,276","$77,484"," 59,384 ",105.0,51.0,50.0,55.0
KS,Kiowa County,1p3c,"$11,508","$10,812","$22,416","$16,884","$7,908","$11,592","$11,904","$93,024"," 59,384 ",105.0,51.0,50.0,55.0
KS,Kiowa County,1p4c,"$11,508","$13,236","$23,400","$20,424","$8,760","$11,592","$15,060","$103,992"," 59,384 ",105.0,51.0,50.0,55.0
KS,Kiowa County,2p0c,"$7,188","$6,888","$17,460","$12,492","$4,980",$0,"$7,860","$56,868"," 59,384 ",105.0,51.0,50.0,55.0
KS,Kiowa County,2p1c,"$9,456","$8,568","$20,064","$16,032","$6,384","$5,028","$9,396","$74,928"," 59,384 ",105.0,51.0,50.0,55.0
KS,Kiowa County,2p2c,"$9,456","$10,848","$21,336","$19,584","$7,188","$10,044","$9,972","$88,428"," 59,384 ",105.0,51.0,50.0,55.0
KS,Kiowa County,2p3c,"$11,508","$13,248","$22,248","$23,124","$8,760","$11,592","$11,172","$101,664"," 59,384 ",105.0,51.0,50.0,55.0
KS,Kiowa County,2p4c,"$11,508","$16,212","$22,980","$26,676","$9,816","$11,592","$14,004","$112,788"," 59,384 ",105.0,51.0,50.0,55.0
KS,Labette County,1p0c,"$6,324","$3,756","$13,464","$5,820","$3,564",$0,"$6,132","$39,060"," 72,049 ",105.0,98.0,45.0,71.0
KS,Labette County,1p1c,"$9,456","$5,532","$16,320","$9,108","$5,304","$5,028","$6,912","$57,660"," 72,049 ",105.0,98.0,45.0,71.0
KS,Labette County,1p2c,"$9,456","$8,100","$17,904","$12,396","$6,216","$10,044","$7,812","$71,928"," 72,049 ",105.0,98.0,45.0,71.0
KS,Labette County,1p3c,"$11,544","$10,812","$19,848","$15,684","$7,920","$11,592","$10,308","$87,708"," 72,049 ",105.0,98.0,45.0,71.0
KS,Labette County,1p4c,"$11,544","$13,236","$20,688","$18,972","$8,772","$11,592","$13,320","$98,136"," 72,049 ",105.0,98.0,45.0,71.0
KS,Labette County,2p0c,"$7,188","$6,888","$15,624","$11,628","$4,980",$0,"$7,164","$53,472"," 72,049 ",105.0,98.0,45.0,71.0
KS,Labette County,2p1c,"$9,456","$8,568","$17,112","$14,916","$6,384","$5,028","$8,316","$69,768"," 72,049 ",105.0,98.0,45.0,71.0
KS,Labette County,2p2c,"$9,456","$10,848","$18,972","$18,204","$7,188","$10,044","$8,952","$83,664"," 72,049 ",105.0,98.0,45.0,71.0
KS,Labette County,2p3c,"$11,544","$13,248","$19,752","$21,492","$8,772","$11,592","$9,948","$96,360"," 72,049 ",105.0,98.0,45.0,71.0
KS,Labette County,2p4c,"$11,544","$16,212","$20,400","$24,780","$9,828","$11,592","$12,408","$106,764"," 72,049 ",105.0,98.0,45.0,71.0
KS,Lane County,1p0c,"$7,008","$3,744","$15,636","$6,132","$3,804",$0,"$7,008","$43,344"," 88,035 ",105.0,35.0,72.0,27.0
KS,Lane County,1p1c,"$9,456","$5,520","$19,368","$9,612","$5,304","$5,028","$7,872","$62,172"," 88,035 ",105.0,35.0,72.0,27.0
KS,Lane County,1p2c,"$9,456","$8,076","$22,296","$13,092","$6,204","$10,044","$9,624","$78,804"," 88,035 ",105.0,35.0,72.0,27.0
KS,Lane County,1p3c,"$11,508","$10,776","$23,748","$16,572","$7,896","$11,592","$12,324","$94,428"," 88,035 ",105.0,35.0,72.0,27.0
KS,Lane County,1p4c,"$11,508","$13,200","$24,780","$20,052","$8,748","$11,592","$15,480","$105,372"," 88,035 ",105.0,35.0,72.0,27.0
KS,Lane County,2p0c,"$7,188","$6,864","$18,456","$12,276","$4,980",$0,"$8,052","$57,804"," 88,035 ",105.0,35.0,72.0,27.0
KS,Lane County,2p1c,"$9,456","$8,544","$21,240","$15,756","$6,372","$5,028","$9,624","$76,020"," 88,035 ",105.0,35.0,72.0,27.0
KS,Lane County,2p2c,"$9,456","$10,812","$22,596","$19,236","$7,176","$10,044","$10,212","$89,532"," 88,035 ",105.0,35.0,72.0,27.0
KS,Lane County,2p3c,"$11,508","$13,212","$23,556","$22,716","$8,748","$11,592","$11,472","$102,804"," 88,035 ",105.0,35.0,72.0,27.0
KS,Lane County,2p4c,"$11,508","$16,164","$24,324","$26,196","$9,804","$11,592","$14,292","$113,880"," 88,035 ",105.0,35.0,72.0,27.0
KS,Leavenworth County,1p0c,"$10,164","$4,236","$13,356","$5,112","$5,100",$0,"$7,428","$45,396"," 64,348 ",105.0,31.0,104.0,2.0
KS,Leavenworth County,1p1c,"$13,368","$6,240","$17,268","$8,076","$6,948","$6,576","$9,012","$67,500"," 64,348 ",105.0,31.0,104.0,2.0
KS,Leavenworth County,1p2c,"$13,368","$9,132","$18,972","$11,052","$7,968","$9,240","$9,840","$79,596"," 64,348 ",105.0,31.0,104.0,2.0
KS,Leavenworth County,1p3c,"$17,580","$12,204","$20,124","$14,028","$10,548","$10,068","$13,356","$97,896"," 64,348 ",105.0,31.0,104.0,2.0
KS,Leavenworth County,1p4c,"$17,580","$14,940","$21,768","$17,004","$11,508","$10,068","$16,776","$109,644"," 64,348 ",105.0,31.0,104.0,2.0
KS,Leavenworth County,2p0c,"$11,508","$7,764","$16,608","$10,212","$6,828",$0,"$8,880","$61,812"," 64,348 ",105.0,31.0,104.0,2.0
KS,Leavenworth County,2p1c,"$13,368","$9,672","$18,228","$13,188","$8,160","$6,576","$10,380","$79,572"," 64,348 ",105.0,31.0,104.0,2.0
KS,Leavenworth County,2p2c,"$13,368","$12,228","$19,308","$16,164","$9,060","$9,240","$10,236","$89,616"," 64,348 ",105.0,31.0,104.0,2.0
KS,Leavenworth County,2p3c,"$17,580","$14,940","$20,892","$19,140","$11,520","$10,068","$12,456","$106,584"," 64,348 ",105.0,31.0,104.0,2.0
KS,Leavenworth County,2p4c,"$17,580","$18,288","$21,516","$22,116","$12,696","$10,068","$15,288","$117,540"," 64,348 ",105.0,31.0,104.0,2.0
KS,Lincoln County,1p0c,"$7,008","$4,008","$15,384","$6,048","$3,900",$0,"$7,020","$43,368"," 64,045 ",105.0,22.0,11.0,90.0
KS,Lincoln County,1p1c,"$9,456","$5,916","$19,080","$9,468","$5,448","$5,028","$7,908","$62,292"," 64,045 ",105.0,22.0,11.0,90.0
KS,Lincoln County,1p2c,"$9,456","$8,652","$21,984","$12,900","$6,408","$10,044","$9,720","$79,176"," 64,045 ",105.0,22.0,11.0,90.0
KS,Lincoln County,1p3c,"$11,508","$11,556","$23,436","$16,320","$8,160","$11,592","$12,528","$95,100"," 64,045 ",105.0,22.0,11.0,90.0
KS,Lincoln County,1p4c,"$11,508","$14,148","$24,480","$19,740","$9,084","$11,592","$15,768","$106,320"," 64,045 ",105.0,22.0,11.0,90.0
KS,Lincoln County,2p0c,"$7,188","$7,356","$18,192","$12,084","$5,148",$0,"$8,112","$58,080"," 64,045 ",105.0,22.0,11.0,90.0
KS,Lincoln County,2p1c,"$9,456","$9,156","$20,964","$15,516","$6,588","$5,028","$9,708","$76,416"," 64,045 ",105.0,22.0,11.0,90.0
KS,Lincoln County,2p2c,"$9,456","$11,580","$22,308","$18,936","$7,452","$10,044","$10,344","$90,132"," 64,045 ",105.0,22.0,11.0,90.0
KS,Lincoln County,2p3c,"$11,508","$14,148","$23,280","$22,368","$9,084","$11,592","$11,700","$103,680"," 64,045 ",105.0,22.0,11.0,90.0
KS,Lincoln County,2p4c,"$11,508","$17,328","$24,048","$25,788","$10,212","$11,592","$14,628","$115,104"," 64,045 ",105.0,22.0,11.0,90.0
KS,Linn County,1p0c,"$7,356","$4,392","$14,016","$5,172","$4,164",$0,"$6,696","$41,796"," 63,573 ",105.0,19.0,27.0,66.0
KS,Linn County,1p1c,"$9,672","$6,480","$18,744","$8,184","$5,724","$6,264","$8,088","$63,156"," 63,573 ",105.0,19.0,27.0,66.0
KS,Linn County,1p2c,"$9,672","$9,468","$20,928","$11,208","$6,780","$11,928","$9,924","$79,920"," 63,573 ",105.0,19.0,27.0,66.0
KS,Linn County,1p3c,"$12,720","$12,648","$22,404","$14,220","$8,976","$13,680","$13,404","$98,040"," 63,573 ",105.0,19.0,27.0,66.0
KS,Linn County,1p4c,"$12,720","$15,492","$24,360","$17,232","$9,984","$13,680","$17,028","$110,496"," 63,573 ",105.0,19.0,27.0,66.0
KS,Linn County,2p0c,"$8,328","$8,052","$17,976","$10,344","$5,796",$0,"$8,244","$58,752"," 63,573 ",105.0,19.0,27.0,66.0
KS,Linn County,2p1c,"$9,672","$10,020","$20,016","$13,368","$6,972","$6,264","$9,612","$75,924"," 63,573 ",105.0,19.0,27.0,66.0
KS,Linn County,2p2c,"$9,672","$12,684","$21,396","$16,380","$7,920","$11,928","$10,392","$90,372"," 63,573 ",105.0,19.0,27.0,66.0
KS,Linn County,2p3c,"$12,720","$15,492","$23,268","$19,392","$9,984","$13,680","$12,600","$107,136"," 63,573 ",105.0,19.0,27.0,66.0
KS,Linn County,2p4c,"$12,720","$18,960","$24,060","$22,404","$11,220","$13,680","$15,576","$118,620"," 63,573 ",105.0,19.0,27.0,66.0
KS,Logan County,1p0c,"$7,884","$3,768","$14,844","$6,132","$4,128",$0,"$7,116","$43,884"," 67,198 ",105.0,34.0,74.0,26.0
KS,Logan County,1p1c,"$10,644","$5,556","$18,096","$9,612","$5,736","$5,028","$7,980","$62,652"," 67,198 ",105.0,34.0,74.0,26.0
KS,Logan County,1p2c,"$10,644","$8,124","$20,700","$13,092","$6,648","$10,044","$9,660","$78,912"," 67,198 ",105.0,34.0,74.0,26.0
KS,Logan County,1p3c,"$12,960","$10,848","$21,972","$16,572","$8,424","$11,592","$12,444","$94,824"," 67,198 ",105.0,34.0,74.0,26.0
KS,Logan County,1p4c,"$12,960","$13,284","$22,884","$20,052","$9,288","$11,592","$15,552","$105,624"," 67,198 ",105.0,34.0,74.0,26.0
KS,Logan County,2p0c,"$8,088","$6,900","$17,244","$12,276","$5,304",$0,"$8,064","$57,888"," 67,198 ",105.0,34.0,74.0,26.0
KS,Logan County,2p1c,"$10,644","$8,592","$19,728","$15,756","$6,816","$5,028","$9,672","$76,224"," 67,198 ",105.0,34.0,74.0,26.0
KS,Logan County,2p2c,"$10,644","$10,872","$20,916","$19,236","$7,620","$10,044","$10,212","$89,544"," 67,198 ",105.0,34.0,74.0,26.0
KS,Logan County,2p3c,"$12,960","$13,284","$21,756","$22,716","$9,288","$11,592","$11,568","$103,176"," 67,198 ",105.0,34.0,74.0,26.0
KS,Logan County,2p4c,"$12,960","$16,260","$22,440","$26,196","$10,344","$11,592","$14,376","$114,168"," 67,198 ",105.0,34.0,74.0,26.0
KS,Lyon County,1p0c,"$6,324","$3,936","$12,600","$6,180","$3,636",$0,"$6,060","$38,724"," 73,652 ",105.0,92.0,55.0,60.0
KS,Lyon County,1p1c,"$9,456","$5,796","$15,288","$9,684","$5,400","$5,028","$6,888","$57,540"," 73,652 ",105.0,92.0,55.0,60.0
KS,Lyon County,1p2c,"$9,456","$8,484","$16,776","$13,188","$6,348","$10,044","$7,872","$72,180"," 73,652 ",105.0,92.0,55.0,60.0
KS,Lyon County,1p3c,"$12,708","$11,328","$18,600","$16,692","$8,508","$11,592","$11,196","$90,636"," 73,652 ",105.0,92.0,55.0,60.0
KS,Lyon County,1p4c,"$12,708","$13,872","$19,392","$20,208","$9,408","$11,592","$14,316","$101,496"," 73,652 ",105.0,92.0,55.0,60.0
KS,Lyon County,2p0c,"$7,188","$7,212","$14,676","$12,360","$5,100",$0,"$7,224","$53,748"," 73,652 ",105.0,92.0,55.0,60.0
KS,Lyon County,2p1c,"$9,456","$8,976","$16,080","$15,864","$6,528","$5,028","$8,436","$70,356"," 73,652 ",105.0,92.0,55.0,60.0
KS,Lyon County,2p2c,"$9,456","$11,364","$17,832","$19,368","$7,368","$10,044","$9,156","$84,588"," 73,652 ",105.0,92.0,55.0,60.0
KS,Lyon County,2p3c,"$12,708","$13,872","$18,576","$22,872","$9,408","$11,592","$10,680","$99,720"," 73,652 ",105.0,92.0,55.0,60.0
KS,Lyon County,2p4c,"$12,708","$16,992","$19,164","$26,388","$10,512","$11,592","$13,476","$110,832"," 73,652 ",105.0,92.0,55.0,60.0
KS,McPherson County,1p0c,"$7,452","$3,996","$13,392","$5,244","$4,056",$0,"$6,444","$40,596"," 68,911 ",105.0,95.0,96.0,16.0
KS,McPherson County,1p1c,"$10,056","$5,904","$16,644","$8,196","$5,652","$5,028","$7,116","$58,572"," 68,911 ",105.0,95.0,96.0,16.0
KS,McPherson County,1p2c,"$10,056","$8,628","$19,176","$11,136","$6,612","$10,044","$8,352","$74,016"," 68,911 ",105.0,95.0,96.0,16.0
KS,McPherson County,1p3c,"$12,816","$11,520","$20,412","$14,088","$8,616","$11,592","$11,028","$90,072"," 68,911 ",105.0,95.0,96.0,16.0
KS,McPherson County,1p4c,"$12,816","$14,112","$21,288","$17,028","$9,528","$11,592","$13,980","$100,356"," 68,911 ",105.0,95.0,96.0,16.0
KS,McPherson County,2p0c,"$7,644","$7,332","$15,948","$10,488","$5,304",$0,"$7,272","$53,988"," 68,911 ",105.0,95.0,96.0,16.0
KS,McPherson County,2p1c,"$10,056","$9,132","$18,360","$13,440","$6,792","$5,028","$8,676","$71,484"," 68,911 ",105.0,95.0,96.0,16.0
KS,McPherson County,2p2c,"$10,056","$11,556","$19,524","$16,380","$7,656","$10,044","$9,096","$84,300"," 68,911 ",105.0,95.0,96.0,16.0
KS,McPherson County,2p3c,"$12,816","$14,112","$20,340","$19,332","$9,540","$11,592","$10,308","$98,040"," 68,911 ",105.0,95.0,96.0,16.0
KS,McPherson County,2p4c,"$12,816","$17,280","$20,988","$22,284","$10,656","$11,592","$12,852","$108,468"," 68,911 ",105.0,95.0,96.0,16.0
KS,Marion County,1p0c,"$7,008","$3,936","$14,628","$5,244","$3,876",$0,"$6,588","$41,268"," 68,408 ",105.0,86.0,54.0,63.0
KS,Marion County,1p1c,"$9,456","$5,796","$18,024","$8,196","$5,400","$5,028","$7,224","$59,124"," 68,408 ",105.0,86.0,54.0,63.0
KS,Marion County,1p2c,"$9,456","$8,484","$20,724","$11,136","$6,348","$10,044","$8,544","$74,760"," 68,408 ",105.0,86.0,54.0,63.0
KS,Marion County,1p3c,"$12,648","$11,328","$22,080","$14,088","$8,484","$11,592","$11,532","$91,752"," 68,408 ",105.0,86.0,54.0,63.0
KS,Marion County,1p4c,"$12,648","$13,872","$23,040","$17,028","$9,384","$11,592","$14,484","$102,060"," 68,408 ",105.0,86.0,54.0,63.0
KS,Marion County,2p0c,"$7,212","$7,212","$17,196","$10,488","$5,112",$0,"$7,392","$54,624"," 68,408 ",105.0,86.0,54.0,63.0
KS,Marion County,2p1c,"$9,456","$8,976","$19,788","$13,440","$6,528","$5,028","$8,784","$71,988"," 68,408 ",105.0,86.0,54.0,63.0
KS,Marion County,2p2c,"$9,456","$11,364","$21,048","$16,380","$7,368","$10,044","$9,216","$84,876"," 68,408 ",105.0,86.0,54.0,63.0
KS,Marion County,2p3c,"$12,648","$13,872","$21,948","$19,332","$9,396","$11,592","$10,608","$99,396"," 68,408 ",105.0,86.0,54.0,63.0
KS,Marion County,2p4c,"$12,648","$16,992","$22,668","$22,284","$10,488","$11,592","$13,236","$109,908"," 68,408 ",105.0,86.0,54.0,63.0
KS,Marshall County,1p0c,"$7,008","$4,008","$14,460","$6,180","$3,900",$0,"$6,804","$42,360"," 73,546 ",105.0,52.0,65.0,42.0
KS,Marshall County,1p1c,"$9,456","$5,916","$17,652","$9,684","$5,448","$5,028","$7,572","$60,744"," 73,546 ",105.0,52.0,65.0,42.0
KS,Marshall County,1p2c,"$9,456","$8,652","$20,220","$13,188","$6,408","$10,044","$9,192","$77,160"," 73,546 ",105.0,52.0,65.0,42.0
KS,Marshall County,1p3c,"$13,188","$11,556","$21,480","$16,692","$8,760","$11,592","$12,816","$96,096"," 73,546 ",105.0,52.0,65.0,42.0
KS,Marshall County,1p4c,"$13,188","$14,148","$22,392","$20,208","$9,684","$11,592","$16,044","$107,244"," 73,546 ",105.0,52.0,65.0,42.0
KS,Marshall County,2p0c,"$7,188","$7,356","$16,848","$12,360","$5,148",$0,"$7,824","$56,736"," 73,546 ",105.0,52.0,65.0,42.0
KS,Marshall County,2p1c,"$9,456","$9,156","$19,308","$15,864","$6,588","$5,028","$9,360","$74,760"," 73,546 ",105.0,52.0,65.0,42.0
KS,Marshall County,2p2c,"$9,456","$11,580","$20,484","$19,368","$7,452","$10,044","$9,960","$88,356"," 73,546 ",105.0,52.0,65.0,42.0
KS,Marshall County,2p3c,"$13,188","$14,148","$21,336","$22,872","$9,684","$11,592","$12,000","$104,820"," 73,546 ",105.0,52.0,65.0,42.0
KS,Marshall County,2p4c,"$13,188","$17,328","$22,008","$26,388","$10,800","$11,592","$14,928","$116,232"," 73,546 ",105.0,52.0,65.0,42.0
KS,Meade County,1p0c,"$7,008","$3,672","$15,096","$6,756","$3,780",$0,"$7,008","$43,320"," 88,548 ",105.0,20.0,86.0,15.0
KS,Meade County,1p1c,"$9,456","$5,424","$18,492","$10,608","$5,268","$5,028","$7,872","$62,136"," 88,548 ",105.0,20.0,86.0,15.0
KS,Meade County,1p2c,"$9,456","$7,932","$20,340","$14,448","$6,156","$10,044","$9,336","$77,724"," 88,548 ",105.0,20.0,86.0,15.0
KS,Meade County,1p3c,"$11,712","$10,584","$22,548","$18,300","$7,896","$11,592","$12,552","$95,184"," 88,548 ",105.0,20.0,86.0,15.0
KS,Meade County,1p4c,"$11,712","$12,960","$23,508","$22,152","$8,736","$11,592","$15,816","$106,488"," 88,548 ",105.0,20.0,86.0,15.0
KS,Meade County,2p0c,"$7,236","$6,744","$17,616","$13,512","$4,944",$0,"$8,124","$58,176"," 88,548 ",105.0,20.0,86.0,15.0
KS,Meade County,2p1c,"$9,456","$8,388","$19,356","$17,352","$6,324","$5,028","$9,492","$75,396"," 88,548 ",105.0,20.0,86.0,15.0
KS,Meade County,2p2c,"$9,456","$10,620","$21,468","$21,204","$7,104","$10,044","$10,368","$90,276"," 88,548 ",105.0,20.0,86.0,15.0
KS,Meade County,2p3c,"$11,712","$12,972","$22,368","$25,056","$8,736","$11,592","$11,856","$104,292"," 88,548 ",105.0,20.0,86.0,15.0
KS,Meade County,2p4c,"$11,712","$15,876","$23,088","$28,908","$9,768","$11,592","$14,796","$115,740"," 88,548 ",105.0,20.0,86.0,15.0
KS,Miami County,1p0c,"$10,320","$4,416","$14,148","$5,112","$5,220",$0,"$7,752","$46,956"," 59,643 ",105.0,6.0,100.0,4.0
KS,Miami County,1p1c,"$13,572","$6,504","$18,372","$8,076","$7,116","$6,576","$9,468","$69,696"," 59,643 ",105.0,6.0,100.0,4.0
KS,Miami County,1p2c,"$13,572","$9,516","$20,244","$11,052","$8,172","$9,240","$10,608","$82,428"," 59,643 ",105.0,6.0,100.0,4.0
KS,Miami County,1p3c,"$17,844","$12,708","$21,504","$14,028","$10,824","$10,068","$14,364","$101,340"," 59,643 ",105.0,6.0,100.0,4.0
KS,Miami County,1p4c,"$17,844","$15,564","$23,268","$17,004","$11,832","$10,068","$17,952","$113,520"," 59,643 ",105.0,6.0,100.0,4.0
KS,Miami County,2p0c,"$11,688","$8,088","$17,640","$10,212","$7,008",$0,"$9,312","$63,960"," 59,643 ",105.0,6.0,100.0,4.0
KS,Miami County,2p1c,"$13,572","$10,080","$19,404","$13,188","$8,376","$6,576","$10,908","$82,104"," 59,643 ",105.0,6.0,100.0,4.0
KS,Miami County,2p2c,"$13,572","$12,744","$20,580","$16,164","$9,324","$9,240","$10,848","$92,472"," 59,643 ",105.0,6.0,100.0,4.0
KS,Miami County,2p3c,"$17,844","$15,576","$22,284","$19,140","$11,832","$10,068","$13,392","$110,124"," 59,643 ",105.0,6.0,100.0,4.0
KS,Miami County,2p4c,"$17,844","$19,056","$22,956","$22,116","$13,068","$10,068","$16,356","$121,452"," 59,643 ",105.0,6.0,100.0,4.0
KS,Mitchell County,1p0c,"$7,008","$4,008","$13,920","$6,048","$3,900",$0,"$6,636","$41,520"," 57,578 ",105.0,64.0,61.0,52.0
KS,Mitchell County,1p1c,"$9,456","$5,916","$17,220","$9,468","$5,448","$5,028","$7,404","$59,928"," 57,578 ",105.0,64.0,61.0,52.0
KS,Mitchell County,1p2c,"$9,456","$8,652","$19,848","$12,900","$6,408","$10,044","$8,940","$76,260"," 57,578 ",105.0,64.0,61.0,52.0
KS,Mitchell County,1p3c,"$11,508","$11,556","$21,168","$16,320","$8,160","$11,592","$11,568","$91,872"," 57,578 ",105.0,64.0,61.0,52.0
KS,Mitchell County,1p4c,"$11,508","$14,148","$22,116","$19,740","$9,084","$11,592","$14,736","$102,936"," 57,578 ",105.0,64.0,61.0,52.0
KS,Mitchell County,2p0c,"$7,740","$7,356","$16,440","$12,084","$5,340",$0,"$7,848","$56,820"," 57,578 ",105.0,64.0,61.0,52.0
KS,Mitchell County,2p1c,"$9,456","$9,156","$18,948","$15,516","$6,588","$5,028","$9,168","$73,860"," 57,578 ",105.0,64.0,61.0,52.0
KS,Mitchell County,2p2c,"$9,456","$11,580","$20,184","$18,936","$7,452","$10,044","$9,756","$87,420"," 57,578 ",105.0,64.0,61.0,52.0
KS,Mitchell County,2p3c,"$11,508","$14,148","$21,060","$22,368","$9,084","$11,592","$10,932","$100,704"," 57,578 ",105.0,64.0,61.0,52.0
KS,Mitchell County,2p4c,"$11,508","$17,328","$21,780","$25,788","$10,212","$11,592","$13,788","$111,984"," 57,578 ",105.0,64.0,61.0,52.0
KS,Montgomery County,1p0c,"$7,140","$3,780","$13,140","$5,244","$3,864",$0,"$6,192","$39,360"," 73,268 ",105.0,104.0,24.0,98.0
KS,Montgomery County,1p1c,"$9,456","$5,568","$16,116","$8,196","$5,316","$5,028","$6,624","$56,292"," 73,268 ",105.0,104.0,24.0,98.0
KS,Montgomery County,1p2c,"$9,456","$8,148","$17,760","$11,136","$6,228","$10,044","$7,344","$70,128"," 73,268 ",105.0,104.0,24.0,98.0
KS,Montgomery County,1p3c,"$12,624","$10,884","$19,752","$14,088","$8,316","$11,592","$10,248","$87,504"," 73,268 ",105.0,104.0,24.0,98.0
KS,Montgomery County,1p4c,"$12,624","$13,320","$20,628","$17,028","$9,180","$11,592","$13,140","$97,536"," 73,268 ",105.0,104.0,24.0,98.0
KS,Montgomery County,2p0c,"$7,188","$6,924","$15,420","$10,488","$4,992",$0,"$6,840","$51,864"," 73,268 ",105.0,104.0,24.0,98.0
KS,Montgomery County,2p1c,"$9,456","$8,616","$16,968","$13,440","$6,396","$5,028","$7,896","$67,800"," 73,268 ",105.0,104.0,24.0,98.0
KS,Montgomery County,2p2c,"$9,456","$10,908","$18,876","$16,380","$7,212","$10,044","$8,448","$81,324"," 73,268 ",105.0,104.0,24.0,98.0
KS,Montgomery County,2p3c,"$12,624","$13,320","$19,692","$19,332","$9,192","$11,592","$9,756","$95,520"," 73,268 ",105.0,104.0,24.0,98.0
KS,Montgomery County,2p4c,"$12,624","$16,308","$20,352","$22,284","$10,248","$11,592","$12,072","$105,480"," 73,268 ",105.0,104.0,24.0,98.0
KS,Morris County,1p0c,"$7,140","$3,936","$15,072","$6,048","$3,924",$0,"$6,960","$43,068"," 59,149 ",105.0,45.0,26.0,78.0
KS,Morris County,1p1c,"$9,636","$5,796","$18,312","$9,468","$5,460","$5,028","$7,716","$61,428"," 59,149 ",105.0,45.0,26.0,78.0
